CIFDB_ACCT_ID,MRCHNT_DBA_NM,TRAN_DATE,TRAN_POST_DATE,TRAN_CD,TRAN_CAT_CD,TRANS_FRAUD_FLAG,TRAN_AMT,INCHG_FEE,DBR_CD_ID,MRCHNT_CITY_NM,MRCHNT_STATE_CD,Status,Description,CIFDB_ACCNT_ID,ELCTRNC_PYMT_VALUE
2427513,Trujillo Inc,01/18/2025,12/27/2024,600,19,Y,7109.17,177.86,,East David,AR,Returned,Trujillo Inc transaction of $7109.17 was returned.,6631492,N
8616105,Harrington and Sons,12/03/2024,02/06/2025,402,7,N,7356.82,205.59,C,Leahshire,SD,Successful,Harrington and Sons transaction of $7356.82 was successful.,7918901,Y
9390303,Medina PLC,01/04/2025,01/08/2025,402,7,Y,1292.28,13.35,,Lisaton,IL,Successful,Medina PLC transaction of $1292.28 was successful.,8370824,N
9942777,Hobbs-Atkins,05/21/2025,02/24/2025,687,7,N,6434.01,160.83,C,Zavalastad,AR,Returned,Hobbs-Atkins transaction of $6434.01 was returned.,1948179,N
9500660,Lopez Ltd,05/01/2025,05/30/2025,587,7,Y,2752.73,21.81,D,East Leonard,SC,Returned,Lopez Ltd transaction of $2752.73 was returned.,9117039,N
6730804,Malone-Schultz,04/16/2025,02/18/2025,402,7,Y,6453.78,159.79,,East Tammyside,NH,Successful,Malone-Schultz transaction of $6453.78 was successful.,4921394,N
5706837,"Henson, Wright and Brown",05/24/2025,04/08/2025,216,7,N,9618.59,187.26,D,Burkeville,NM,Returned,"Henson, Wright and Brown transaction of $9618.59 was returned.",8258336,N
1671929,Harmon and Sons,03/13/2025,02/12/2025,353,7,N,8764.35,220.17,,East Ryanmouth,IA,Returned,Harmon and Sons transaction of $8764.35 was returned.,6250633,N
4233066,Ray Group,02/17/2025,04/19/2025,402,7,N,2388.07,35.3,C,North Michelle,AL,Successful,Ray Group transaction of $2388.07 was successful.,6957706,Y
7068270,"Pacheco, Edwards and Li",02/22/2025,04/08/2025,402,7,Y,7673.24,150.31,D,Susanshire,MD,Successful,"Pacheco, Edwards and Li transaction of $7673.24 was successful.",6244904,N
6304957,"Williams, Moore and Jenkins",05/28/2025,04/08/2025,357,7,N,2282.9,29.34,D,Petersonmouth,NV,Returned,"Williams, Moore and Jenkins transaction of $2282.9 was returned.",7459469,N
1141485,Perez-King,02/26/2025,02/23/2025,402,7,N,9635.52,66.17,D,East Lisa,UT,Successful,Perez-King transaction of $9635.52 was successful.,5471148,Y
8694642,Parker-Walker,03/27/2025,01/28/2025,672,19,Y,556.42,15.24,D,East Donna,NY,Returned,Parker-Walker transaction of $556.42 was returned.,5262514,N
6646803,Murray-Nelson,12/09/2024,12/08/2024,324,19,N,2827.74,67.82,C,Dillontown,MS,Returned,Murray-Nelson transaction of $2827.74 was returned.,3929988,N
9659536,Collins PLC,02/13/2025,03/29/2025,402,7,N,4682.5,136.69,,Sotofort,IN,Successful,Collins PLC transaction of $4682.5 was successful.,1840053,N
3272041,Martin Inc,02/01/2025,03/28/2025,402,7,Y,4558.04,38.72,,East Kaitlinborough,PA,Successful,Martin Inc transaction of $4558.04 was successful.,3241985,N
5651178,Williams Group,05/18/2025,03/24/2025,402,7,N,7599.35,50.93,C,Port Corey,AL,Successful,Williams Group transaction of $7599.35 was successful.,9571564,Y
5950036,"Carter, Carlson and Green",05/20/2025,01/28/2025,402,7,N,3673.77,63.54,,Oneillview,KY,Successful,"Carter, Carlson and Green transaction of $3673.77 was successful.",4673286,N
5689041,Harris-Roman,02/03/2025,05/11/2025,197,7,N,5521.76,84.05,C,North Jacob,AL,Returned,Harris-Roman transaction of $5521.76 was returned.,7045817,N
5313626,Payne and Sons,05/13/2025,04/13/2025,402,7,N,1265.2,15.57,D,Briannachester,MS,Successful,Payne and Sons transaction of $1265.2 was successful.,3329218,Y
5341292,Mooney-Hudson,03/10/2025,01/09/2025,676,19,N,826.23,20.76,C,West Danielton,ND,Returned,Mooney-Hudson transaction of $826.23 was returned.,9538491,N
8821558,Brown and Sons,04/01/2025,03/05/2025,114,7,Y,1574.52,26.11,C,Danielland,NE,Returned,Brown and Sons transaction of $1574.52 was returned.,2022264,N
5928435,Bright-Anderson,01/21/2025,02/27/2025,329,7,N,2446.52,31.07,D,Davidton,OK,Returned,Bright-Anderson transaction of $2446.52 was returned.,7993834,N
9893796,Roberts LLC,12/12/2024,05/02/2025,402,7,N,6009.19,151.86,C,Emilyville,VT,Successful,Roberts LLC transaction of $6009.19 was successful.,1641295,Y
1957090,Griffith-Mata,03/29/2025,02/20/2025,402,7,Y,8028.98,128.93,,Shepardberg,NJ,Successful,Griffith-Mata transaction of $8028.98 was successful.,8955765,N
5380896,Flores-Lewis,04/16/2025,05/28/2025,402,7,N,4673.82,56.38,,Sandramouth,DC,Successful,Flores-Lewis transaction of $4673.82 was successful.,1405663,N
2766340,"Brock, Pierce and Pacheco",04/06/2025,02/11/2025,402,7,Y,936.98,14.66,D,West Steven,WY,Successful,"Brock, Pierce and Pacheco transaction of $936.98 was successful.",4052809,Y
3280013,Andersen-Fox,12/18/2024,05/12/2025,402,7,N,9223.66,205.07,D,Evanstown,ID,Successful,Andersen-Fox transaction of $9223.66 was successful.,4179687,N
9558134,Reeves Inc,02/12/2025,12/27/2024,402,7,N,3675.2,25.79,D,Englishtown,IL,Successful,Reeves Inc transaction of $3675.2 was successful.,1071721,Y
1361950,"Buckley, Harrison and Avery",01/10/2025,02/24/2025,402,7,Y,9035.77,149.16,C,Riveraside,KS,Successful,"Buckley, Harrison and Avery transaction of $9035.77 was successful.",7493121,Y
6940807,"Massey, Rodriguez and Richardson",05/02/2025,03/04/2025,490,19,N,288.2,7.3,,Lake Pedroburgh,PA,Returned,"Massey, Rodriguez and Richardson transaction of $288.2 was returned.",7637472,N
4522962,Foster Ltd,02/24/2025,04/15/2025,402,7,N,918.64,19.51,C,Lake Sarah,IA,Successful,Foster Ltd transaction of $918.64 was successful.,9952442,N
3071519,Green-Johnson,05/13/2025,05/07/2025,402,7,N,1096.66,7.31,,North Lisahaven,AK,Successful,Green-Johnson transaction of $1096.66 was successful.,7976751,Y
3307012,Turner Inc,03/24/2025,02/24/2025,402,7,Y,4890.56,54.76,D,West Amy,OH,Successful,Turner Inc transaction of $4890.56 was successful.,2513031,N
1885133,Little Group,01/28/2025,04/28/2025,133,19,Y,1769.48,52.1,D,Johnsonberg,WA,Returned,Little Group transaction of $1769.48 was returned.,8139696,N
3750627,Phillips PLC,01/22/2025,01/22/2025,762,19,N,6541.59,187.45,,West Barbara,WY,Returned,Phillips PLC transaction of $6541.59 was returned.,6444295,N
4358234,Smith LLC,12/30/2024,04/10/2025,673,19,Y,3163.05,49.38,C,Fitzgeraldberg,CA,Returned,Smith LLC transaction of $3163.05 was returned.,5797551,N
2823142,"Meyer, Miller and Chapman",04/05/2025,12/25/2024,402,7,N,7346.91,112.61,,Williammouth,WA,Successful,"Meyer, Miller and Chapman transaction of $7346.91 was successful.",4830565,Y
9958000,Turner LLC,04/14/2025,12/09/2024,402,7,N,2100.49,50.58,D,Pittsfurt,TX,Successful,Turner LLC transaction of $2100.49 was successful.,8143901,N
7735650,"Spencer, Gonzalez and Smith",12/28/2024,02/05/2025,642,7,N,604.96,4.63,,New Sydneyport,OH,Returned,"Spencer, Gonzalez and Smith transaction of $604.96 was returned.",6165116,N
1526795,Aguilar and Sons,05/02/2025,03/30/2025,402,7,Y,1952.56,36.86,,North Kathleen,ND,Successful,Aguilar and Sons transaction of $1952.56 was successful.,5931511,Y
6835332,"Martin, Harris and Weaver",12/08/2024,05/27/2025,623,7,Y,9490.32,222.27,,Rossbury,LA,Returned,"Martin, Harris and Weaver transaction of $9490.32 was returned.",4686433,N
3875528,"Ross, Parker and Ford",04/12/2025,01/30/2025,402,7,N,285.04,7.17,D,Teresaborough,WI,Successful,"Ross, Parker and Ford transaction of $285.04 was successful.",3376381,Y
9339523,"Davis, Shepherd and Hall",04/12/2025,01/13/2025,402,7,N,8083.91,113.32,D,Noahtown,OR,Successful,"Davis, Shepherd and Hall transaction of $8083.91 was successful.",1055740,N
7008399,"Key, Benitez and Williamson",05/23/2025,04/22/2025,285,19,N,4925.94,84.04,D,East Robertport,MI,Returned,"Key, Benitez and Williamson transaction of $4925.94 was returned.",4605757,N
7551810,"Richard, Coleman and Fuller",05/11/2025,02/16/2025,402,7,Y,3064.66,36.95,C,South Emilymouth,NM,Successful,"Richard, Coleman and Fuller transaction of $3064.66 was successful.",8666359,Y
8294079,Romero PLC,01/04/2025,04/15/2025,108,19,Y,3904.8,72.86,C,North Brian,MO,Returned,Romero PLC transaction of $3904.8 was returned.,3670857,N
7109497,Cox PLC,02/01/2025,12/28/2024,473,7,N,4629.06,49.52,,Clarkmouth,NC,Returned,Cox PLC transaction of $4629.06 was returned.,6682714,N
5869645,Mitchell-Flores,02/10/2025,01/23/2025,768,19,Y,5830.18,49.51,C,Lopezhaven,VA,Returned,Mitchell-Flores transaction of $5830.18 was returned.,4083162,N
1408647,Holland and Sons,01/29/2025,12/22/2024,402,7,N,2536.55,74.69,,West Brianview,MD,Successful,Holland and Sons transaction of $2536.55 was successful.,3275975,N
8299160,Erickson-Mora,05/28/2025,04/29/2025,402,7,N,609.16,15.74,,South Brett,PA,Successful,Erickson-Mora transaction of $609.16 was successful.,8729233,N
3371215,Garcia Ltd,03/23/2025,01/26/2025,402,7,N,315.67,6.03,D,North Joseph,ID,Successful,Garcia Ltd transaction of $315.67 was successful.,5251486,N
7049342,"Brown, Mendoza and Smith",02/27/2025,12/31/2024,402,7,N,2970.0,24.08,D,West Laurenberg,NE,Successful,"Brown, Mendoza and Smith transaction of $2970.0 was successful.",4847959,N
4650833,Wilson-Donaldson,05/29/2025,01/17/2025,234,19,Y,6492.6,69.98,,Tonyfurt,KY,Returned,Wilson-Donaldson transaction of $6492.6 was returned.,6918658,N
5136007,Hogan-Estrada,01/19/2025,01/14/2025,790,19,N,9378.62,154.73,,Rhondahaven,AL,Returned,Hogan-Estrada transaction of $9378.62 was returned.,1800950,N
3605402,Callahan LLC,03/15/2025,01/12/2025,348,19,Y,7864.65,137.51,D,Kingport,IN,Returned,Callahan LLC transaction of $7864.65 was returned.,6629177,N
5405083,"Johnson, Lane and Morrison",05/28/2025,01/28/2025,402,7,N,7113.99,98.54,D,Johnsonchester,CT,Successful,"Johnson, Lane and Morrison transaction of $7113.99 was successful.",9605655,N
3907503,Alvarado-Fuller,01/19/2025,02/14/2025,402,7,Y,4932.65,132.45,,Port Stacymouth,ID,Successful,Alvarado-Fuller transaction of $4932.65 was successful.,5893840,Y
8372728,Walker Inc,04/07/2025,05/04/2025,402,7,Y,8500.81,240.53,D,West Elijah,IA,Successful,Walker Inc transaction of $8500.81 was successful.,9813400,N
3707866,"Hale, Howell and Walker",12/26/2024,12/11/2024,318,7,N,8625.66,240.27,D,Shawnport,AK,Returned,"Hale, Howell and Walker transaction of $8625.66 was returned.",2955568,N
2717350,Ramos Group,04/01/2025,12/21/2024,402,7,N,7106.37,171.7,D,Christopherland,VT,Successful,Ramos Group transaction of $7106.37 was successful.,5687571,N
5666833,Hayes-Dickson,03/25/2025,05/02/2025,402,7,N,997.49,9.06,D,Gardnerport,VT,Successful,Hayes-Dickson transaction of $997.49 was successful.,3404248,N
9466470,"Gomez, Wheeler and Barnes",12/28/2024,02/13/2025,402,7,Y,3505.4,99.7,,East Joseburgh,VA,Successful,"Gomez, Wheeler and Barnes transaction of $3505.4 was successful.",9790179,N
9923750,"Reeves, Williams and Reilly",05/19/2025,03/12/2025,717,7,Y,4770.89,101.36,,Velazqueztown,IL,Returned,"Reeves, Williams and Reilly transaction of $4770.89 was returned.",8414762,N
6981197,"Hines, Wilkins and Wilson",05/04/2025,01/02/2025,273,7,N,7799.54,214.47,D,Angelafort,NC,Returned,"Hines, Wilkins and Wilson transaction of $7799.54 was returned.",9345906,N
5578628,"Wallace, Lane and Russell",03/03/2025,02/15/2025,286,7,Y,3186.86,37.05,C,West Williamberg,WV,Returned,"Wallace, Lane and Russell transaction of $3186.86 was returned.",3254480,N
4246832,Rivas-Martin,04/16/2025,12/17/2024,402,7,Y,6081.07,147.43,,North Catherineborough,WY,Successful,Rivas-Martin transaction of $6081.07 was successful.,1814935,N
2339018,Matthews-Myers,05/03/2025,05/30/2025,452,7,Y,124.14,1.8,D,Perezmouth,AZ,Returned,Matthews-Myers transaction of $124.14 was returned.,8377472,N
3770489,Rodriguez Group,05/18/2025,02/12/2025,169,19,Y,8940.87,184.77,,Georgehaven,HI,Returned,Rodriguez Group transaction of $8940.87 was returned.,8583405,N
7419930,"Smith, Warner and Mcneil",05/23/2025,04/08/2025,402,7,N,687.49,18.95,D,North Debraton,WA,Successful,"Smith, Warner and Mcneil transaction of $687.49 was successful.",7858915,N
2868960,"Caldwell, Hall and Mendoza",04/13/2025,12/31/2024,402,7,Y,47.99,0.92,C,South Phillipshire,IN,Successful,"Caldwell, Hall and Mendoza transaction of $47.99 was successful.",9113822,N
8603031,Aguilar-Montgomery,03/15/2025,04/10/2025,327,7,N,522.14,10.74,C,North Loriview,VA,Returned,Aguilar-Montgomery transaction of $522.14 was returned.,8093851,N
8537871,Moody-Ortiz,01/30/2025,12/13/2024,402,7,Y,6124.95,182.05,D,New Stevenview,WY,Successful,Moody-Ortiz transaction of $6124.95 was successful.,8880752,Y
6223433,Stevens and Sons,02/06/2025,05/20/2025,629,19,Y,8937.77,216.11,,West Kathryn,WY,Returned,Stevens and Sons transaction of $8937.77 was returned.,8517248,N
7259886,Nelson and Sons,01/07/2025,05/18/2025,402,7,Y,4122.69,94.43,C,New Brian,CA,Successful,Nelson and Sons transaction of $4122.69 was successful.,6691764,N
8920000,Parker Inc,03/25/2025,02/09/2025,402,7,Y,5609.95,116.16,C,Andersonhaven,OH,Successful,Parker Inc transaction of $5609.95 was successful.,8793472,Y
3034046,Brown Inc,02/28/2025,05/28/2025,634,19,N,1803.98,35.91,,North Shannon,VA,Returned,Brown Inc transaction of $1803.98 was returned.,7345030,N
7937827,Cortez-Hansen,04/19/2025,12/13/2024,138,7,Y,2101.0,53.2,,West Jeffreyburgh,WA,Returned,Cortez-Hansen transaction of $2101.0 was returned.,5808510,N
6885105,Jones-Nguyen,04/08/2025,02/10/2025,402,7,N,4457.57,91.5,C,Vegamouth,AK,Successful,Jones-Nguyen transaction of $4457.57 was successful.,6644449,Y
4298605,Martin PLC,03/09/2025,12/31/2024,402,7,N,8637.92,234.52,D,North Shannon,MA,Successful,Martin PLC transaction of $8637.92 was successful.,3142716,N
8799005,"Pratt, Hughes and Green",04/11/2025,02/12/2025,402,7,Y,9547.66,223.0,C,South Taylorfurt,OH,Successful,"Pratt, Hughes and Green transaction of $9547.66 was successful.",5615249,N
1402967,Summers and Sons,04/15/2025,02/23/2025,148,19,N,4938.78,67.85,,West Tracyview,ME,Returned,Summers and Sons transaction of $4938.78 was returned.,7821412,N
6444909,Hale-Thompson,05/22/2025,12/17/2024,448,19,Y,5879.07,113.91,C,New Lindamouth,OK,Returned,Hale-Thompson transaction of $5879.07 was returned.,8704707,N
6624695,"Hall, Spencer and West",03/13/2025,01/20/2025,144,19,N,1763.88,19.76,D,West Laurie,LA,Returned,"Hall, Spencer and West transaction of $1763.88 was returned.",5957507,N
7599252,"Vargas, Gonzalez and Matthews",04/18/2025,03/04/2025,402,7,Y,5019.54,144.99,C,Frederickberg,MA,Successful,"Vargas, Gonzalez and Matthews transaction of $5019.54 was successful.",2802331,Y
5832385,"Hoffman, Gonzales and Blackwell",03/31/2025,12/20/2024,237,7,N,7933.33,221.91,,Mooremouth,HI,Returned,"Hoffman, Gonzales and Blackwell transaction of $7933.33 was returned.",9360659,N
6435024,Cook and Sons,01/04/2025,03/08/2025,147,19,N,1466.63,25.19,D,Lake Mary,KY,Returned,Cook and Sons transaction of $1466.63 was returned.,7869833,N
4244358,"Reeves, Trujillo and Livingston",01/11/2025,12/04/2024,402,7,N,1070.66,26.34,,East Frederickborough,NH,Returned,"Reeves, Trujillo and Livingston transaction of $1070.66 was returned.",5325388,N
8535192,Obrien-Leon,03/17/2025,04/06/2025,362,7,N,5561.35,122.18,,North Steven,ME,Returned,Obrien-Leon transaction of $5561.35 was returned.,2070664,N
9568846,Adams Group,02/14/2025,05/24/2025,402,7,N,2710.98,18.66,C,Valeriehaven,SC,Successful,Adams Group transaction of $2710.98 was successful.,4047918,N
7631893,"Porter, Castaneda and Garrett",05/06/2025,12/27/2024,402,7,N,6412.86,188.91,D,Medinaside,MO,Successful,"Porter, Castaneda and Garrett transaction of $6412.86 was successful.",1312418,N
9455779,Robinson PLC,04/01/2025,02/16/2025,558,7,N,5382.06,147.03,C,Warrenberg,MS,Returned,Robinson PLC transaction of $5382.06 was returned.,6447468,N
8930751,Cardenas Group,03/13/2025,03/15/2025,153,7,Y,2791.0,28.8,C,East Mitchellport,OK,Returned,Cardenas Group transaction of $2791.0 was returned.,7675067,N
5462233,Walker-Smith,12/25/2024,04/10/2025,402,7,N,9821.86,291.36,D,Maryton,RI,Successful,Walker-Smith transaction of $9821.86 was successful.,1738654,N
5536680,Wagner-Gomez,12/27/2024,03/27/2025,550,7,N,397.58,8.23,C,East Donald,RI,Returned,Wagner-Gomez transaction of $397.58 was returned.,9499243,N
6780767,Bowers-Sanchez,02/04/2025,04/17/2025,402,7,N,3942.15,76.86,D,East Jessicaport,OH,Successful,Bowers-Sanchez transaction of $3942.15 was successful.,3372212,Y
1841783,Bradley LLC,04/27/2025,02/27/2025,402,7,N,9528.53,277.26,D,West Brittany,ID,Successful,Bradley LLC transaction of $9528.53 was successful.,2595711,N
3365308,Wilson-Cruz,01/04/2025,04/13/2025,402,7,N,9902.3,294.35,C,Amandabury,MD,Successful,Wilson-Cruz transaction of $9902.3 was successful.,4657750,N
1081531,Rowe-Weber,02/11/2025,04/16/2025,402,7,N,6599.02,175.29,D,Howardfort,RI,Successful,Rowe-Weber transaction of $6599.02 was successful.,8300209,N
7164120,Kramer-Clay,12/15/2024,03/20/2025,402,7,N,1820.38,44.4,D,Wellshaven,OR,Successful,Kramer-Clay transaction of $1820.38 was successful.,6961856,Y
1115883,Bass-Lara,02/09/2025,04/06/2025,694,7,N,9169.15,231.8,C,East Donna,WA,Returned,Bass-Lara transaction of $9169.15 was returned.,5760300,N
1774733,"Luna, Williams and Gallegos",02/13/2025,01/26/2025,310,7,Y,9019.23,105.68,C,Lake Leslie,TX,Returned,"Luna, Williams and Gallegos transaction of $9019.23 was returned.",5001867,N
6677037,"Hubbard, Mccann and Erickson",12/24/2024,04/24/2025,769,7,Y,5885.13,76.97,,Perezfurt,MD,Returned,"Hubbard, Mccann and Erickson transaction of $5885.13 was returned.",7565705,N
8445869,Romero LLC,03/06/2025,05/29/2025,551,7,N,8013.68,125.45,C,Lauraport,NC,Returned,Romero LLC transaction of $8013.68 was returned.,6896706,N
5569371,Evans-Walsh,04/10/2025,03/15/2025,402,7,N,7872.86,88.08,D,Christyshire,NC,Successful,Evans-Walsh transaction of $7872.86 was successful.,2632430,Y
1853653,"Thompson, Graham and Aguilar",02/19/2025,04/30/2025,402,7,N,9918.37,270.71,D,Foxtown,KY,Successful,"Thompson, Graham and Aguilar transaction of $9918.37 was successful.",8859588,Y
7501494,Buck and Sons,04/13/2025,12/27/2024,402,7,Y,6604.87,138.2,D,Laurenport,MI,Successful,Buck and Sons transaction of $6604.87 was successful.,6242597,N
9451253,Davis Inc,02/18/2025,01/07/2025,569,19,Y,8750.49,242.07,D,East Zacharyberg,CT,Returned,Davis Inc transaction of $8750.49 was returned.,5909414,N
6050793,"Chandler, Fritz and Carpenter",04/19/2025,05/12/2025,106,19,N,9722.5,251.17,D,Port Christopher,LA,Returned,"Chandler, Fritz and Carpenter transaction of $9722.5 was returned.",2747225,N
3045798,"Berry, Reed and Gonzalez",03/14/2025,12/30/2024,402,7,N,7604.33,175.74,D,West Cody,MO,Successful,"Berry, Reed and Gonzalez transaction of $7604.33 was successful.",2927410,Y
5597859,Morris-Andrade,01/12/2025,03/06/2025,402,7,N,8824.37,182.61,D,Colonside,WA,Successful,Morris-Andrade transaction of $8824.37 was successful.,9979375,Y
9440838,"Sellers, Hale and Lee",12/18/2024,02/09/2025,402,7,Y,4185.56,95.1,,Leachmouth,TN,Successful,"Sellers, Hale and Lee transaction of $4185.56 was successful.",4229913,Y
2378378,Hernandez-Berg,05/03/2025,12/24/2024,402,7,Y,2053.52,21.5,,Aprilburgh,AK,Successful,Hernandez-Berg transaction of $2053.52 was successful.,4412647,N
3058110,King Ltd,12/24/2024,05/14/2025,402,7,Y,4612.95,117.88,C,Lake Katie,GA,Successful,King Ltd transaction of $4612.95 was successful.,8329288,Y
1112758,King-Bridges,03/21/2025,04/13/2025,396,19,N,9230.34,127.17,D,Lopeztown,MO,Returned,King-Bridges transaction of $9230.34 was returned.,9405900,N
2192376,"Hayes, Williams and Harrington",03/19/2025,01/29/2025,472,19,Y,7342.21,122.0,,New Courtney,MA,Returned,"Hayes, Williams and Harrington transaction of $7342.21 was returned.",6189573,N
7552975,"Taylor, Webb and Nelson",02/21/2025,02/02/2025,402,7,N,4179.81,82.46,C,North Margaret,VT,Successful,"Taylor, Webb and Nelson transaction of $4179.81 was successful.",3285771,N
2656424,"Farley, Williams and Stephenson",01/28/2025,01/18/2025,511,19,N,4404.51,66.14,,Christopherton,GA,Returned,"Farley, Williams and Stephenson transaction of $4404.51 was returned.",2383679,N
7702473,Rodriguez-Walker,05/20/2025,01/04/2025,481,19,N,3851.74,102.2,D,North Michellefort,WY,Returned,Rodriguez-Walker transaction of $3851.74 was returned.,3340236,N
1786330,Dennis LLC,04/04/2025,01/31/2025,402,7,Y,89.16,1.94,D,New Anthonyburgh,NH,Successful,Dennis LLC transaction of $89.16 was successful.,8599826,Y
8311348,Turner-Carpenter,03/26/2025,02/15/2025,402,7,N,9266.1,62.69,D,Marytown,ND,Successful,Turner-Carpenter transaction of $9266.1 was successful.,9833237,Y
5823753,Welch-Hodges,01/24/2025,04/06/2025,686,19,Y,5934.88,104.05,C,North Jonathanmouth,NY,Returned,Welch-Hodges transaction of $5934.88 was returned.,1645783,N
7049743,Greer PLC,05/26/2025,12/27/2024,406,19,Y,1670.28,26.35,,East Meganstad,NM,Returned,Greer PLC transaction of $1670.28 was returned.,5805346,N
1681025,Gibson Inc,02/23/2025,04/04/2025,524,7,N,7837.45,84.68,,Lake Dianaland,CA,Returned,Gibson Inc transaction of $7837.45 was returned.,5833073,N
5624291,Kelly-Beard,12/29/2024,03/17/2025,135,7,N,8005.06,67.98,D,Lake Christopher,MS,Returned,Kelly-Beard transaction of $8005.06 was returned.,5373036,N
4391837,Browning Inc,01/08/2025,03/09/2025,402,7,Y,1626.46,43.37,D,New Christophermouth,AK,Successful,Browning Inc transaction of $1626.46 was successful.,6441114,Y
1932976,"Johnson, Richard and Chandler",03/10/2025,04/25/2025,402,7,Y,9998.25,255.15,C,New Ernestside,MN,Successful,"Johnson, Richard and Chandler transaction of $9998.25 was successful.",7948577,Y
1332494,"Atkinson, Collins and Collins",05/15/2025,04/22/2025,402,7,Y,8010.71,141.85,,Calebchester,CT,Successful,"Atkinson, Collins and Collins transaction of $8010.71 was successful.",2835494,N
7719001,Sutton Group,03/05/2025,05/15/2025,402,7,N,3434.67,59.95,D,South Peter,SC,Successful,Sutton Group transaction of $3434.67 was successful.,5675475,Y
5857837,Roberts PLC,12/13/2024,12/25/2024,464,7,N,1047.9,7.2,C,Richmondmouth,CA,Returned,Roberts PLC transaction of $1047.9 was returned.,9197432,N
8674889,Davis-Christensen,04/18/2025,03/24/2025,402,7,N,7076.58,127.96,D,Stephensfurt,OK,Successful,Davis-Christensen transaction of $7076.58 was successful.,1715782,Y
8601198,"Rios, Baker and Edwards",05/23/2025,02/19/2025,685,7,N,7127.63,51.5,C,Buckleyville,HI,Returned,"Rios, Baker and Edwards transaction of $7127.63 was returned.",5546765,N
6856884,Gonzalez LLC,03/06/2025,01/02/2025,506,19,N,9733.9,108.88,C,East Lisa,HI,Returned,Gonzalez LLC transaction of $9733.9 was returned.,1885783,N
8337735,"Salazar, Carlson and Tucker",04/19/2025,12/20/2024,780,19,Y,4642.43,85.18,C,Robertfort,GA,Returned,"Salazar, Carlson and Tucker transaction of $4642.43 was returned.",2452021,N
7494032,Archer and Sons,12/03/2024,01/30/2025,402,7,Y,7750.26,216.26,D,Sydneyville,NC,Successful,Archer and Sons transaction of $7750.26 was successful.,8048980,N
5424772,Wells and Sons,05/02/2025,03/31/2025,402,7,N,4211.95,120.99,,East Lisaville,AZ,Successful,Wells and Sons transaction of $4211.95 was successful.,5749823,Y
7599055,Roach PLC,03/14/2025,12/31/2024,800,19,Y,4318.98,114.45,C,Millerchester,ND,Returned,Roach PLC transaction of $4318.98 was returned.,4550451,N
8676822,Johnson Inc,12/05/2024,04/09/2025,402,7,N,5648.07,146.63,C,Port Albertside,NC,Successful,Johnson Inc transaction of $5648.07 was successful.,8746850,N
1065843,Shepherd-Gray,01/19/2025,03/20/2025,234,19,Y,6069.14,39.17,,North Jimmymouth,DE,Returned,Shepherd-Gray transaction of $6069.14 was returned.,7852089,N
3134176,"Mccarthy, Brown and Walker",04/28/2025,04/20/2025,109,7,N,1592.66,44.4,C,Melissastad,PA,Returned,"Mccarthy, Brown and Walker transaction of $1592.66 was returned.",1627944,N
2262175,"Petersen, Jensen and Cline",03/31/2025,03/08/2025,402,7,N,8990.87,209.26,D,Brighthaven,FL,Successful,"Petersen, Jensen and Cline transaction of $8990.87 was successful.",4264906,Y
6112789,"Williams, Abbott and Miller",02/14/2025,12/17/2024,377,19,Y,1509.29,11.09,D,New Matthewborough,ME,Returned,"Williams, Abbott and Miller transaction of $1509.29 was returned.",8652694,N
7845679,Moss Ltd,04/07/2025,02/03/2025,402,7,Y,9854.18,136.19,,Ericshire,IA,Successful,Moss Ltd transaction of $9854.18 was successful.,5336316,Y
5830980,"Zimmerman, Smith and Brown",01/30/2025,01/06/2025,402,7,N,1286.63,14.17,,North Ericburgh,IN,Successful,"Zimmerman, Smith and Brown transaction of $1286.63 was successful.",3640741,Y
5639156,Adams and Sons,05/29/2025,05/14/2025,114,7,Y,6433.83,82.66,,Port Nicholas,TX,Returned,Adams and Sons transaction of $6433.83 was returned.,6518567,N
2099675,Harper-Delgado,01/10/2025,05/06/2025,788,19,Y,617.58,16.74,,Allisontown,IN,Returned,Harper-Delgado transaction of $617.58 was returned.,7394152,N
4181403,Winters-Frazier,12/27/2024,03/10/2025,402,7,N,2803.8,15.03,,East Sandrashire,NC,Successful,Winters-Frazier transaction of $2803.8 was successful.,9535261,N
5139809,Prince LLC,01/29/2025,03/30/2025,288,7,N,249.31,2.9,C,Port Erinstad,NJ,Returned,Prince LLC transaction of $249.31 was returned.,3916642,N
4392549,"Booker, Marks and Pugh",01/15/2025,01/16/2025,402,7,Y,4683.23,34.68,,Janiceton,NE,Successful,"Booker, Marks and Pugh transaction of $4683.23 was successful.",7455780,Y
4952873,Peterson Inc,12/04/2024,12/16/2024,793,19,Y,9387.33,77.26,D,South Wendy,MO,Returned,Peterson Inc transaction of $9387.33 was returned.,6093458,N
4701250,Nguyen-Dawson,01/10/2025,01/25/2025,601,19,N,3434.76,55.03,C,North Maryfort,NM,Returned,Nguyen-Dawson transaction of $3434.76 was returned.,6607452,N
3135299,"Brown, Maddox and Woods",02/21/2025,05/14/2025,402,7,N,9470.4,127.27,D,Keithchester,NJ,Successful,"Brown, Maddox and Woods transaction of $9470.4 was successful.",5805437,N
5833525,Hill-Martinez,04/11/2025,12/07/2024,579,7,Y,9091.83,137.81,C,Lake Eric,NV,Returned,Hill-Martinez transaction of $9091.83 was returned.,8813220,N
